domain,judge_flag,keywords,http30x,alexa,locate,registrar,email_suffix
95533fis.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.6001583531274742
ynit114.cn,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7052631578947368,0.6001583531274742
tong13.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
icdchu.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.5377643504531722,0.5647249190938511
lol2017qt.lol,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.5,0.6001583531274742
gg307.com,4,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
jianshebicc.com,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.25210084033613445,0.6001583531274742
drugfirst.net,1,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.5
95588-lgq.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
ghfctu.com,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.5647249190938511
cvkecy.com,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.5412371134020618,0.5647249190938511
vikilife.com,1,0.5,0.5,0.08976833976833977,0.5528488852188275,0.563412759415834,0.5647249190938511
hbhjbl.cn,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.09933774834437085,0.6001583531274742
hneswine.com,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.5647249190938511
xywang123.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
coc108.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
ccbsir.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.5647249190938511
95588jir.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.6001583531274742
cctzb.cc,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.6001583531274742
kuaigou8359.com,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.4428341384863124,0.5230769230769231
l0086cct.com,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.6794117647058824,0.6001583531274742
chne10086.com,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.7992125984251969,0.6335697399527187
icbccbw.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
bs188.co,4,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
cbnsxg.cc,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.43283582089552236,0.5647249190938511
weloop.cn,4,0.5,0.5,0.08976833976833977,0.5528488852188275,0.09933774834437085,0.5
gmbbk.cn,1,0.5,0.5,11.500959692898272,0.5528488852188275,0.5,0.6001583531274742
wghjfdh.com,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.6428571428571429,0.5647249190938511
99zr888.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
cbbose.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.42696629213483145
ccbans.com,4,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
cmadgc.com,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.5647249190938511
zixccb.com,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.6001583531274742
ueircew.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.5377643504531722,0.6001583531274742
ccbbmo.cc,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.5647249190938511
cbansw.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.43283582089552236,0.5647249190938511
56666.com,2,0.6,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
csged.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.43283582089552236,0.5647249190938511
gg959.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
cboksz.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.43283582089552236,0.5647249190938511
azsccb.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
cvkeqq.com,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.5412371134020618,0.5
8ccba.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
csicbv.cc,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.5377643504531722,0.6001583531274742
cbcmge.cc,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.5412371134020618,0.6001583531274742
dh145.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
95588pym.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.5647249190938511
ccbcnob.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.42452830188679247
ccbqay.com,4,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
haoleav002.com,4,0.5,0.5,11.500959692898272,0.5528488852188275,0.5,0.5
acmcoder.com,4,0.5,0.5,0.08976833976833977,0.8159406414552417,0.4727272727272727,0.5
zsqfcf.com,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.5,0.42452830188679247
yptk.cn,1,0.5,0.5,11.500959692898272,0.5528488852188275,0.5,0.6001583531274742
1188.hk,2,0.7,0.5,11.500959692898272,0.5528488852188275,0.5377643504531722,0.5647249190938511
ccocds.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.5647249190938511
cbdytc.cc,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.5412371134020618,0.6001583531274742
jf86txh.com,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.7992125984251969,0.6335697399527187
wapoccb.com,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.6001583531274742
pcy-icb.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.5377643504531722,0.42452830188679247
uytyjj.com,4,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
bcbqrc.cc,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.5412371134020618,0.6001583531274742
huitong999.com,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.6001583531274742
icbckdh.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.6001583531274742
wrfgc.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
qbdaz.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.6794117647058824,0.6335697399527187
alipay.com,1,0.5,0.5,0.08976833976833977,0.8159406414552417,0.5,0.5
95588gil.cc,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.5997782705099778,0.6001583531274742
cbbsdxa.cc,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.5412371134020618,0.6001583531274742
ccbjsew.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.4727272727272727,0.5
69tubesex.com,2,0.5,0.5,0.08976833976833977,0.5528488852188275,0.7802912922218779,0.5
cboxke.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.42696629213483145
cbbxdk.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.5769230769230769,0.5
wap-95588r.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.5647249190938511
kukutrustnet7.info,4,0.5,0.5,11.500959692898272,0.5528488852188275,0.5,0.5
ccbacc.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
jf95533.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.6001583531274742
cbbyuw.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.6001583531274742
ccbobm.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.6001583531274742
354704570.cn,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.5,0.6001583531274742
cbbcma.cc,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.6001583531274742
cbars.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.5647249190938511
cnpvp.com,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.5,0.5543766578249337
pny-ccv.cc,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
etxiaoyouxi.cn,1,0.5,0.5,11.500959692898272,0.5528488852188275,0.5,0.5
4006844888.com,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.625,0.5
ghjim.com,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.5
sloo86.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.6001583531274742
aceuv.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.5,0.5
chunyim.com,4,0.5,0.5,11.500959692898272,0.5528488852188275,0.5,0.5647249190938511
f888.am,2,0.6,0.5,11.500959692898272,0.5528488852188275,0.5,0.5
tiantangbt.com,1,0.5,0.5,0.08976833976833977,0.5528488852188275,0.7992125984251969,0.5
cceomu.cc,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.6001583531274742
ccbsps.cc,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.6001583531274742
ln10086jf.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.5377643504531722,0.6001583531274742
cicbne.com,4,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
wap-svt.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.5647249190938511
ccbngr.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
sdfhrjshdffd.tk,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
jndydk.com,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.4428341384863124,0.5230769230769231
pinandg.com,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.6001583531274742
cbjiuw.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.6001583531274742
fy-yccb.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.6001583531274742
zwpbx.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
lsxxg.cn,4,0.5,0.5,11.500959692898272,0.5528488852188275,0.09933774834437085,0.6001583531274742
pay-gccb.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.6001583531274742
ccoddx.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.5647249190938511
barkpark.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
wrffg.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
wap-cvnr.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.5543766578249337
95533jsb.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.6001583531274742
ccbnxic.com,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.6001583531274742
95588jifc.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.5647249190938511
bcbxne.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.5412371134020618,0.6001583531274742
24open.com.cn,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
ccvtnb.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.6001583531274742
cvcdi.cc,4,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
gd95533.cc,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
lfvaazc.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.5,0.5
il-95588.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
wap-rvcb.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.5543766578249337
l0086abz.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.6001583531274742
cncompany.cn,1,0.5,0.5,0.08976833976833977,0.5528488852188275,0.09933774834437085,0.5
95588vcb.cc,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.5997782705099778,0.6001583531274742
boenaz.cc,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.6001583531274742
gloud.cn,4,0.5,0.5,0.08976833976833977,0.5528488852188275,0.09933774834437085,0.6001583531274742
pay-cbv.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.5647249190938511
8804.zj.cn,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.5,0.6001583531274742
larcyf.cn,4,0.5,0.5,11.500959692898272,0.5528488852188275,0.5,0.5647249190938511
pcy-ccb.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.5647249190938511
95588hgs.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.6001583531274742
cndap.com,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.5377643504531722,0.6001583531274742
wrfdt.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
wefccb.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
lcbda.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
yfbmcs.cn,4,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
cbnhus.cc,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.5997782705099778,0.6001583531274742
zsgurki.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
95588-vip.com,4,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
ccbwwy.cc,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.5647249190938511
ccbchai.cc,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.5647249190938511
icbcxn.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
cbn95588.com,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.6001583531274742
icbczfb.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.5769230769230769,0.6001583531274742
pey-tccb.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.6001583531274742
facdejiez.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.6001583531274742
315cx.org.cn,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.5,0.4927536231884058
abcho.cc,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.6001583531274742
wutongzi.com,1,0.5,0.5,0.08976833976833977,0.8159406414552417,0.25210084033613445,0.5
wap-cvbci.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.5647249190938511
ccbbhf.cc,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.5997782705099778,0.5647249190938511
iciby.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
ccbykt.cc,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.5,0.5
boccg.cc,4,0.5,0.5,11.500959692898272,0.5528488852188275,0.4428341384863124,0.5230769230769231
chn10086.top,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.7802912922218779,0.5
7977617.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
fikhy.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
sdfuoen.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.5377643504531722,0.6001583531274742
95533ju.cc,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.6001583531274742
wap-95e88.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.5647249190938511
pt777777.com,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.5
cbizka.cc,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.5647249190938511
gjh95588.cc,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.5997782705099778,0.6001583531274742
95588ahc.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.5647249190938511
wap-iuccb.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.6001583531274742
ccbbzb.cc,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.6001583531274742
b8nmc.cn,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.26618705035971224,0.5
ccbavt.cc,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.6001583531274742
icbcbj.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.5
ccb-wm.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
ydwd.com,4,0.5,0.5,0.08976833976833977,0.8159406414552417,0.563412759415834,0.5
codmsz.cc,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.5647249190938511
ohbah.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
advtds.com,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.625,0.5543766578249337
52ra3.com,1,0.5,0.5,0.08976833976833977,0.8159406414552417,0.5377643504531722,0.5
ccbmch.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.6001583531274742
ytsnnn.com,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.25210084033613445,0.5
icbcust.com,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.6794117647058824,0.5543766578249337
ccbppm.com,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.6794117647058824,0.6001583531274742
ccbmdd.cc,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.6001583531274742
bbqrz.cn,4,0.5,0.5,11.500959692898272,0.5528488852188275,0.7052631578947368,0.5543766578249337
weixna.cc,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.42452830188679247
ccbirr.cc,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.5647249190938511
ahzcw.org.cn,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.5,0.5543766578249337
ddssaq.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.5647249190938511
cbbtva.cc,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.5412371134020618,0.6001583531274742
95588gha.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.5647249190938511
xp-95588.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
constructech.cn,4,0.5,0.5,11.500959692898272,0.5528488852188275,0.09933774834437085,0.6001583531274742
qb-95588.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
360jiafa.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
izdxw.com,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.625,0.6001583531274742
icbcqn-xyk.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
888hkjc.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
cloud-my.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.25210084033613445,0.5543766578249337
psy-ctoe.cc,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
sytes.net,4,0.5,0.5,0.08976833976833977,0.5528488852188275,0.5,0.5
95533ifc.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.6001583531274742
rtlid.info,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.5,0.5
freshfresh.com,4,0.5,0.5,0.08976833976833977,0.8159406414552417,0.7992125984251969,0.5
raccd.cc,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
vxbdervc.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.6001583531274742
95533em.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.42696629213483145
366344.com,2,0.6,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
5755235.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
95555new.com,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.625,0.6001583531274742
6176656.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
4949777.com,2,0.6,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
icbsco.cc,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.6001583531274742
chinatme.com,1,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.6001583531274742
wap-xcbci.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.5647249190938511
uub147.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
gsisfc.com,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.5647249190938511
psy-xiv.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.5543766578249337
fruit-master.cn,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7052631578947368,0.5543766578249337
ccbfae.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
epfh.cn,1,0.5,0.5,11.500959692898272,0.5528488852188275,0.208955223880597,0.6001583531274742
achna.cc,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.5377643504531722,0.6001583531274742
wap-bcbci.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.5647249190938511
wap-bcic.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.6001583531274742
apple-nte.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.5997782705099778,0.5647249190938511
558769.com,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.625,0.5
95588-icb.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
bbnfh.cn,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7052631578947368,0.6001583531274742
osiadfjoaigs.tk,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
serhtfgjfffg.cf,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
95sugou.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
icdcka.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.5377643504531722,0.6001583531274742
kukuly.cn,4,0.5,0.5,11.500959692898272,0.5528488852188275,0.5,0.5543766578249337
9inx.com,1,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.5
r-95599.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
syaxcbb.cc,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.5412371134020618,0.6001583531274742
am3333.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
bri95599.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.5
cvkknx.com,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.5412371134020618,0.5
ccbjvu.cc,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.6001583531274742
hanshijiazu.com,1,0.5,0.5,11.500959692898272,0.8159406414552417,0.25210084033613445,0.5543766578249337
wap-95533-sf.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.6001583531274742
kongbaoda.com,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.4428341384863124,0.5230769230769231
ccdsxa.com,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.6794117647058824,0.6001583531274742
chengjs86.com,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.7992125984251969,0.6335697399527187
wap-bcbc.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.6001583531274742
icbca-xyk.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
ivohn.com,1,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
bayankala.com,1,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
ghfcyw.com,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.5647249190938511
fyys.cc,1,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.6001583531274742
ccbhfo.cc,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.5647249190938511
gccoct.com,4,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
yrsolution.cn,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.26618705035971224,0.5543766578249337
cbhotz.cc,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.5647249190938511
icbony.cc,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.6001583531274742
shehong.gov.cn,1,0.5,0.5,0.08976833976833977,0.5528488852188275,0.09933774834437085,0.5647249190938511
jinghet.cn,4,0.5,0.5,11.500959692898272,0.5528488852188275,0.5,0.5692307692307692
mostcs.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.5,0.5
95533jgm.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.6001583531274742
adsence.co.kr,4,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
meilinda.cn,4,0.5,0.5,11.500959692898272,0.5528488852188275,0.09933774834437085,0.6001583531274742
gsyheq.com,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.5647249190938511
cbesky.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.43283582089552236,0.5647249190938511
ccbhbo.cc,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.5647249190938511
95533lvccb.com,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.6839080459770115,0.5647249190938511
icbxnd.cc,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.42452830188679247
ji573.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
nj-95588.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
ccbbwu.cc,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.5647249190938511
rainsts.net,1,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.5543766578249337
hsdsp.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.5,0.6335697399527187
adian.wang,4,0.5,0.5,11.500959692898272,0.8159406414552417,0.5,0.6001583531274742
ys95588.cc,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.5997782705099778,0.5
cbbcps.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.563412759415834,0.6001583531274742
cnbri.com,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.6794117647058824,0.6001583531274742
qcmmh.com,4,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
zd856.com,2,0.5,0.5,11.500959692898272,0.5528488852188275,0.7802912922218779,0.5
95588cet.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.6001583531274742
abckt.cc,2,0.5,0.5,11.500959692898272,0.8159406414552417,0.5997782705099778,0.5647249190938511
